id,date,user,pc,activity
{L2N8-D1KM99ZU-3902GECC},01/21/2010 16:32:54,MOH0273,PC-6699,Disconnect
{T3B2-B1WY85AU-9098JXDM},01/22/2010 08:20:31,MOH0273,PC-6699,Connect
{U4I6-O2OU87EA-5817UYCL},01/22/2010 08:22:50,MOH0273,PC-6699,Disconnect
{M1I8-U9YW38AI-9321MHCN},01/22/2010 12:29:14,MOH0273,PC-6699,Connect
{D4T2-X3XO23ZL-0542TASD},01/22/2010 12:31:08,MOH0273,PC-6699,Disconnect
{K6P5-X3ZU68ZG-1353TKXC},01/22/2010 12:37:12,MOH0273,PC-6699,Connect
{O9O6-J2BM39AL-9850ASAG},01/22/2010 12:38:01,MOH0273,PC-6699,Disconnect
{X4W5-L0AL43QJ-7104BXRS},01/22/2010 12:38:11,MOH0273,PC-6699,Connect
{Y7D1-X6QI33OK-2945POKT},01/22/2010 12:39:29,MOH0273,PC-6699,Disconnect
{X5M8-Y4RF11YX-6352YXRB},01/22/2010 12:43:24,MOH0273,PC-6699,Connect
{B4G5-Y4YL90IB-2386KBBH},01/22/2010 12:46:28,MOH0273,PC-6699,Disconnect
{Q9B2-F3YV78EE-5799PMZL},01/22/2010 12:50:45,MOH0273,PC-6699,Connect
{A3O0-C9YV63KE-3507CIJG},01/22/2010 12:53:33,MOH0273,PC-6699,Disconnect
{V1P1-C6FG26CV-9958PKHE},01/22/2010 12:55:00,MOH0273,PC-6699,Connect
{P8U4-Y6DL82LC-1000SEOG},01/22/2010 12:55:35,MOH0273,PC-6699,Disconnect
{S2Y1-N5PW72FE-4853XEGN},01/23/2010 07:28:08,MOH0273,PC-6699,Connect
{X5Y6-G6WB07MC-8097CFUF},01/23/2010 07:50:47,MOH0273,PC-6699,Disconnect
{K4Q2-X9UK88QO-6163HHUM},01/23/2010 08:59:34,MOH0273,PC-6699,Connect
{S9U0-A5OU72EV-0945TNGT},01/23/2010 09:44:49,MOH0273,PC-6699,Disconnect
{E6Q4-I6SS85IN-7154USQN},01/23/2010 11:30:32,MOH0273,PC-6699,Connect
{T1W8-Q1KU51SC-4082HQZC},01/23/2010 11:34:47,MOH0273,PC-6699,Disconnect
{E3Q4-H7WK16YL-4144KWGU},01/23/2010 12:03:17,MOH0273,PC-6699,Connect
{M8U0-D9FX72BT-2923IQVM},01/23/2010 12:16:54,MOH0273,PC-6699,Disconnect
{E8U4-S4UB51XN-4439HLTY},01/23/2010 12:45:00,MOH0273,PC-6699,Connect
{A2C7-Q9OP11XU-9205TBPC},01/23/2010 12:48:15,MOH0273,PC-6699,Disconnect
{E0M2-C0WE85NA-9840DOOA},01/23/2010 14:20:31,MOH0273,PC-6699,Connect
{U5V1-H6GC87BQ-8055FEMK},01/23/2010 14:43:10,MOH0273,PC-6699,Disconnect
{C1L3-D8GD09GP-6801OCGY},01/23/2010 14:56:52,MOH0273,PC-6699,Connect
{T9V8-K4ER35SV-3642OEMS},01/23/2010 15:15:23,MOH0273,PC-6699,Disconnect
{C8I4-Q6VS68DP-4415UZPS},01/23/2010 16:34:13,MOH0273,PC-6699,Connect
{L7I0-W1KS72IW-1421ZTCZ},01/23/2010 16:49:46,MOH0273,PC-6699,Disconnect
{A3E2-R0FL20AI-3041SPZD},01/25/2010 07:30:42,MOH0273,PC-6699,Connect
{J9W6-Z7BI68KN-7046GARN},01/25/2010 07:37:56,MOH0273,PC-6699,Disconnect
{D8L6-R3XX32NY-2991OUHU},01/25/2010 08:04:04,MOH0273,PC-6699,Connect
{F6F8-H7KW70SS-3286FVBR},01/25/2010 08:22:36,MOH0273,PC-6699,Disconnect
{C8G9-Y6GQ62NI-5098MXJH},01/25/2010 08:37:05,MOH0273,PC-6699,Connect
{A2V4-B6AU88BH-4774HUKB},01/25/2010 08:39:14,MOH0273,PC-6699,Disconnect
{T6L9-F3AX84AL-2854JYCK},01/25/2010 08:41:27,MOH0273,PC-6699,Connect
{A0Z5-B0YO27IF-0003OFXU},01/25/2010 08:46:47,MOH0273,PC-6699,Disconnect
{C1D8-Z3TT71BX-8833MDSG},01/25/2010 15:38:11,MOH0273,PC-6699,Connect
{V7Q3-A6WK69JA-5521TTGA},01/25/2010 15:39:24,MOH0273,PC-6699,Disconnect
{I6B2-F0LK98QX-6926GTGT},01/25/2010 15:39:36,MOH0273,PC-6699,Connect
{V1I7-Z5VR46AF-2544EMMG},01/25/2010 15:51:27,MOH0273,PC-6699,Disconnect
{K9E1-O1IJ27IU-6400MBZJ},01/25/2010 15:52:18,MOH0273,PC-6699,Connect
{I7H9-W2IE83TR-8184PHKA},01/25/2010 16:11:58,MOH0273,PC-6699,Disconnect
{R2G4-I7DT74BT-0467PZEJ},01/26/2010 10:38:51,MOH0273,PC-6699,Connect
{P9T9-C7LH11WZ-7976EECI},01/26/2010 10:49:14,MOH0273,PC-6699,Disconnect
{H7T3-F4WK98KM-0166PWGY},01/26/2010 11:12:01,MOH0273,PC-6699,Connect
{N3X5-D1CX22FC-0994TBTN},01/26/2010 11:19:48,MOH0273,PC-6699,Disconnect
{D5P6-L1JV97ED-5715OAXM},01/26/2010 11:53:31,MOH0273,PC-6699,Connect
{S9W2-S6WB30JA-9771BDWQ},01/26/2010 12:16:43,MOH0273,PC-6699,Disconnect
{V6O2-N0MA30RY-6051BKGE},01/26/2010 12:53:22,MOH0273,PC-6699,Connect
{X0K3-G7TD74AH-4701YCAB},01/26/2010 13:38:11,MOH0273,PC-6699,Disconnect
{S4U6-Z3QU27LO-2058VWKY},01/26/2010 13:38:53,MOH0273,PC-6699,Connect
{C9O7-S3GO79NH-8263ACBS},01/26/2010 13:39:50,MOH0273,PC-6699,Disconnect
{R7N9-S0TO32BM-1091XIXB},01/26/2010 15:22:45,MOH0273,PC-6699,Connect
{O8I9-U9TG22RX-5529LSZP},01/26/2010 15:57:55,MOH0273,PC-6699,Disconnect
{B7A8-H2VU34JT-9598LZKI},01/26/2010 16:03:59,MOH0273,PC-6699,Connect
{P5A6-W6GE52SU-0221QRCN},01/26/2010 16:11:24,MOH0273,PC-6699,Disconnect
{F3P4-V1CG83HA-1280RWVO},01/26/2010 16:16:56,MOH0273,PC-6699,Connect
{T6J3-G6HL87KJ-7217DQAK},01/26/2010 16:26:02,MOH0273,PC-6699,Disconnect
{T0Q0-Y6LF13OH-3925RWDD},01/27/2010 08:25:55,MOH0273,PC-6699,Connect
{A4L5-I3JZ53WK-5401HKGD},01/27/2010 08:59:40,MOH0273,PC-6699,Disconnect
{M8V0-Z0AF37LU-2153XMYG},01/27/2010 09:24:39,MOH0273,PC-6699,Connect
{V7Z4-L3NQ71HW-9500FOZF},01/27/2010 09:31:08,MOH0273,PC-6699,Disconnect
{H4G0-A3HF31KN-4824JRAU},01/27/2010 10:22:59,MOH0273,PC-6699,Connect
{B8U9-M5HB21JI-6963ZJSK},01/27/2010 10:51:48,MOH0273,PC-6699,Disconnect
{U1K6-V8HX31WV-9509OKKK},01/27/2010 10:55:55,MOH0273,PC-6699,Connect
{U3C5-A1BM09NS-1849GLMI},01/27/2010 11:30:09,MOH0273,PC-6699,Disconnect
{O7U6-V5IV49SP-2452XFZL},01/27/2010 12:23:40,MOH0273,PC-6699,Connect
{Q8O3-Q1RH06VB-3911CMRZ},01/27/2010 12:44:51,MOH0273,PC-6699,Disconnect
{E3S8-J6VA56BV-4326YLYO},01/27/2010 13:53:11,MOH0273,PC-6699,Connect
{Q4L0-N5JP54ZM-4143GMPM},01/27/2010 14:26:07,MOH0273,PC-6699,Disconnect
{W6B2-D0JV95FC-3599HRRA},01/27/2010 14:29:12,MOH0273,PC-6699,Connect
{Z7M6-W7OB14EF-3263BEYX},01/27/2010 14:35:23,MOH0273,PC-6699,Disconnect
{B8U6-A3ZU41ZT-8576ZLUH},01/27/2010 16:43:35,MOH0273,PC-6699,Connect
{B6O1-Y1VF00LS-5876MRWP},01/27/2010 16:45:08,MOH0273,PC-6699,Disconnect
{X8H0-G7NZ90TF-2388HRAG},01/28/2010 08:29:22,MOH0273,PC-6699,Connect
{N7U1-H2YM23OC-1652NZZG},01/28/2010 08:35:51,MOH0273,PC-6699,Disconnect
{D7N3-U0DW78BW-1664NUMK},01/28/2010 08:50:42,MOH0273,PC-6699,Connect
{N7J6-N7QA53TP-2424WGEV},01/28/2010 09:17:00,MOH0273,PC-6699,Disconnect
{B2H9-S5DY47MO-4160NZPA},01/28/2010 11:02:34,MOH0273,PC-6699,Connect
{I6U7-J2IQ64ZO-7542RIIH},01/28/2010 11:10:00,MOH0273,PC-6699,Disconnect
{W1L1-C0PD02HB-2261YWYH},01/28/2010 11:56:59,MOH0273,PC-6699,Connect
{W6G4-X2DC51SV-0500REGA},01/28/2010 12:14:13,MOH0273,PC-6699,Disconnect
{D1N5-Q6BJ61FE-8118EINC},01/28/2010 12:19:23,MOH0273,PC-6699,Connect
{F4O8-O7JW42OY-9790RLPN},01/28/2010 13:00:56,MOH0273,PC-6699,Disconnect
{T1F5-B1BJ10CR-5905WAGV},01/28/2010 14:15:11,MOH0273,PC-6699,Connect
{Z2B2-G9VT92OI-3682MTOM},01/28/2010 14:43:43,MOH0273,PC-6699,Disconnect
{U4A0-T1HG15UO-1369EZZZ},01/28/2010 14:51:08,MOH0273,PC-6699,Connect
{O4W3-P0EJ85UF-6696SLHU},01/28/2010 16:00:05,MOH0273,PC-6699,Disconnect
{A5E7-O7IX52GP-5704SJHB},01/28/2010 16:33:23,MOH0273,PC-6699,Connect
{G1R3-U5FH75CO-5616KQUM},01/28/2010 16:39:01,MOH0273,PC-6699,Disconnect
{Q2H1-C5ZW59HY-1044TTEF},01/28/2010 16:39:52,MOH0273,PC-6699,Connect
{F9T0-F7SD45AN-9872ZIEZ},01/28/2010 16:57:43,MOH0273,PC-6699,Disconnect
{R4G9-P2UG59RJ-2944YKNL},01/29/2010 08:01:30,MOH0273,PC-6699,Connect
{I2P3-A1YC72OT-9434YILQ},01/29/2010 08:29:42,MOH0273,PC-6699,Disconnect
{Z6X5-I0AP73LF-0948DSXU},01/29/2010 09:53:34,MOH0273,PC-6699,Connect
{I7S5-H8VU27SC-5200OTQG},01/29/2010 10:34:14,MOH0273,PC-6699,Disconnect
{F7V1-H9AF63VA-3132WLZS},01/29/2010 10:54:58,MOH0273,PC-6699,Connect
{W1Z2-O0LM57XO-8919CQZP},01/29/2010 11:05:42,MOH0273,PC-6699,Disconnect
{R1Z6-K0QV52CA-7616RDUE},01/29/2010 11:29:53,MOH0273,PC-6699,Connect
{S7B7-M7GA24BV-1127IHOO},01/29/2010 12:11:43,MOH0273,PC-6699,Disconnect
{C5P7-Z6HK26PZ-8945UJKU},01/29/2010 12:50:00,MOH0273,PC-6699,Connect
{S4W5-C8YP17TR-7834YEYX},01/29/2010 12:51:52,MOH0273,PC-6699,Disconnect
{M9N8-K2CM93ZD-0372OQZW},01/29/2010 13:20:45,MOH0273,PC-6699,Connect
{S2A6-A8SX16IZ-7935OWIT},01/29/2010 13:58:57,MOH0273,PC-6699,Disconnect
{P6P6-J5VS90ES-1583MIOR},01/29/2010 14:36:54,MOH0273,PC-6699,Connect
{C1N8-P2JT79IB-9092GPML},01/29/2010 14:47:02,MOH0273,PC-6699,Disconnect
{V8Z5-G9IQ16VW-1369UWML},01/29/2010 16:08:51,MOH0273,PC-6699,Connect
{P7O0-N2NI99UG-2735SZSL},01/29/2010 16:25:08,MOH0273,PC-6699,Disconnect
{H0K3-E3IM38LE-0261NTOV},01/30/2010 07:17:12,MOH0273,PC-6699,Connect
{V1E5-Q8SV39LV-7871MYRC},01/30/2010 07:29:17,MOH0273,PC-6699,Disconnect
{M4R5-F8NW97YH-4322LDXT},01/30/2010 08:21:52,MOH0273,PC-6699,Connect
{P9N9-B0XE94TM-6482ALHM},01/30/2010 08:34:58,MOH0273,PC-6699,Disconnect
{R1T5-L3MI03IW-3852CDNO},01/30/2010 10:16:50,MOH0273,PC-6699,Connect
{V7J0-G7ZC71NG-0667JKDF},01/30/2010 10:17:53,MOH0273,PC-6699,Disconnect
{N9W9-C6VE54NN-3677GSWM},01/30/2010 11:10:08,MOH0273,PC-6699,Connect
{M7M1-F1IC28XT-4764JCNM},01/30/2010 11:26:20,MOH0273,PC-6699,Disconnect
{F3G3-L2ED33KP-4612WKPN},01/30/2010 12:44:40,MOH0273,PC-6699,Connect
{M5H5-Z6NU84KA-4503NIXU},01/30/2010 12:54:53,MOH0273,PC-6699,Disconnect
{K0Z5-J3RK03TS-6641GOSQ},01/30/2010 13:07:18,MOH0273,PC-6699,Connect
{U5E2-X7JD05EF-5230YXEG},01/30/2010 13:32:15,MOH0273,PC-6699,Disconnect
{L1B1-P8PF99IG-2128HLST},01/30/2010 16:08:14,MOH0273,PC-6699,Connect
{Y8H4-Q4TB42PF-6637RUMP},01/30/2010 16:52:55,MOH0273,PC-6699,Disconnect
{G0G0-Z6ZJ54HV-8591LGNT},02/01/2010 07:35:01,MOH0273,PC-6699,Connect
{V2Q6-K0MF05BD-8520TZQV},02/01/2010 07:54:30,MOH0273,PC-6699,Disconnect
{E3H8-T9TI06VQ-9597OSQW},02/01/2010 08:29:39,MOH0273,PC-6699,Connect
{E3M1-J5WM06BG-5353FFQB},02/01/2010 08:37:45,MOH0273,PC-6699,Disconnect
{O0C9-V3JK44OQ-9262OVFK},02/01/2010 09:47:22,MOH0273,PC-6699,Connect
{J4H3-R6JU68AQ-7490YMDA},02/01/2010 09:54:38,MOH0273,PC-6699,Disconnect
{M4A4-O7KA31ME-2340NLLX},02/01/2010 10:08:29,MOH0273,PC-6699,Connect
{O8N7-M4EA70FR-4642LJFH},02/01/2010 10:27:42,MOH0273,PC-6699,Disconnect
{U9L6-R3CO38DJ-6419VBJC},02/01/2010 10:54:11,MOH0273,PC-6699,Connect
{F7K2-V6XQ20OR-4212XWDP},02/01/2010 11:06:28,MOH0273,PC-6699,Disconnect
{W9C4-B4FR72RM-0517PFPL},02/01/2010 11:08:36,MOH0273,PC-6699,Connect
{U8J9-Y8IY10HM-2984YULL},02/01/2010 11:51:11,MOH0273,PC-6699,Connect
{Z8V0-F9DZ19AO-2081JTRM},02/01/2010 12:48:28,MOH0273,PC-6699,Disconnect
{I3D5-K1NL32DN-6452EZVP},02/01/2010 12:54:01,MOH0273,PC-6699,Connect
{E4V9-C0NL37II-4822EADJ},02/01/2010 13:09:47,MOH0273,PC-6699,Disconnect
{W9M3-E9OG02KB-4937XWDB},02/02/2010 07:30:08,MOH0273,PC-6699,Connect
{P9W9-Z7YX23YC-3163RQXZ},02/02/2010 07:32:07,MOH0273,PC-6699,Disconnect
{V9X7-H7SK09ND-9603EJOZ},02/02/2010 07:32:09,MOH0273,PC-6699,Connect
{W4Q4-R9XC78RG-4838KSUG},02/02/2010 07:47:31,MOH0273,PC-6699,Disconnect
{H2B7-J3PF84SJ-6542DGYN},02/02/2010 07:48:18,MOH0273,PC-6699,Connect
{O7N5-T2CB49YC-1791VQAT},02/02/2010 08:01:26,MOH0273,PC-6699,Disconnect
{O3Y8-M6GM68RJ-8272XHQJ},02/02/2010 08:19:18,MOH0273,PC-6699,Connect
{Z1F9-Y0LJ72GT-9312SZUO},02/02/2010 08:20:44,MOH0273,PC-6699,Disconnect
{R0F7-M5VW83BW-5798BPDZ},02/02/2010 08:26:10,MOH0273,PC-6699,Connect
{X9E4-Y1SM60LG-3293PILC},02/02/2010 08:33:46,MOH0273,PC-6699,Disconnect
{P7M2-E8MA13HB-4355KSKF},02/02/2010 08:40:55,MOH0273,PC-6699,Connect
{H1D8-O8CD37LY-4737IRIB},02/02/2010 09:05:41,MOH0273,PC-6699,Disconnect
{Y4W9-N5RE87GP-1409IATY},02/02/2010 09:06:18,MOH0273,PC-6699,Connect
{T8R7-Q3YM92UG-0728EWGR},02/02/2010 09:11:56,MOH0273,PC-6699,Disconnect
{P0A2-J9FL73AG-7714OOHG},02/02/2010 09:17:22,MOH0273,PC-6699,Connect
{Y9Y5-V2GS54CE-0170AMIZ},02/02/2010 09:31:32,MOH0273,PC-6699,Disconnect
{P4Z9-U4GQ09WY-5547RLRX},02/02/2010 09:39:40,MOH0273,PC-6699,Connect
{G9L0-W8OI47HT-3700MMEE},02/02/2010 09:44:36,MOH0273,PC-6699,Disconnect
{W6X2-V9UA37EQ-2166EUWJ},02/03/2010 07:56:46,MOH0273,PC-6699,Connect
{L2I7-Q4IH67BV-3493BOVB},02/03/2010 08:06:01,MOH0273,PC-6699,Disconnect
{K7A2-N3SH94QG-1310FALQ},02/03/2010 11:19:18,MOH0273,PC-6699,Connect
{Z9I6-W8NC80DA-5964ICFT},02/03/2010 12:18:38,MOH0273,PC-6699,Disconnect
{O2K8-N7IR70TI-4694IBYD},02/03/2010 12:30:29,MOH0273,PC-6699,Connect
{Y4D5-V4DX07EU-2319ETOI},02/03/2010 13:08:04,MOH0273,PC-6699,Disconnect
{L4I9-W7PL40XU-1809IYBA},02/03/2010 13:30:38,MOH0273,PC-6699,Connect
{R4V1-F0GS98JE-5642YFRA},02/03/2010 13:42:31,MOH0273,PC-6699,Disconnect
{Z9H8-Z5KX80RW-6687QGMA},02/03/2010 15:04:45,MOH0273,PC-6699,Connect
{C5C8-C8LG08MP-2683ODWX},02/03/2010 15:08:38,MOH0273,PC-6699,Disconnect
{C0S9-Z9QD50YW-0531VQTW},02/03/2010 15:57:56,MOH0273,PC-6699,Connect
{U9L9-V4PL26EU-4485NJZH},02/03/2010 16:00:41,MOH0273,PC-6699,Disconnect
{P8H3-Z1GE63BU-0277BTYR},02/03/2010 16:27:45,MOH0273,PC-6699,Connect
{A9F7-J1HT56ID-7877XUHO},02/03/2010 16:34:59,MOH0273,PC-6699,Disconnect
{T7S1-D5VN05SV-9038ZEJO},02/04/2010 07:45:14,MOH0273,PC-6699,Connect
{N0T2-K3CW32PQ-7848HUBH},02/04/2010 08:27:50,MOH0273,PC-6699,Disconnect
{G7N3-Q8CM91YT-2700YYUH},02/04/2010 08:30:23,MOH0273,PC-6699,Connect
{W4R9-M1CG92HY-2970SKLA},02/04/2010 08:43:25,MOH0273,PC-6699,Disconnect
{U7U5-P8KC95TA-1196IZQY},02/04/2010 11:16:34,MOH0273,PC-6699,Connect
{P0F9-D0FU39PC-5115OYKQ},02/04/2010 11:24:48,MOH0273,PC-6699,Disconnect
{S0D1-Y7FK53JA-5837CHAW},02/04/2010 12:53:47,MOH0273,PC-6699,Connect
{K2S6-J0QL94TE-0825ABKD},02/04/2010 12:54:14,MOH0273,PC-6699,Disconnect
{Q1M7-W0DX13ER-0665LCHB},02/04/2010 13:50:11,MOH0273,PC-6699,Connect
{J1W2-X4FO98JD-2426MUTH},02/04/2010 13:55:23,MOH0273,PC-6699,Disconnect
{G0Z8-X5SJ45SC-7254EYPW},02/04/2010 14:33:33,MOH0273,PC-6699,Connect
{T4X7-L8JJ64FV-6724VVJK},02/04/2010 14:34:33,MOH0273,PC-6699,Disconnect
{W4G7-W9AE65OQ-6862IYLQ},02/04/2010 15:06:19,MOH0273,PC-6699,Connect
{Q3A3-J9DE91UF-1043CUID},02/04/2010 15:22:32,MOH0273,PC-6699,Disconnect
{O5O2-O2YD62IG-3165FZTC},02/04/2010 16:21:08,MOH0273,PC-6699,Connect
{Z7F2-Z3QX84FF-8910WGNB},02/04/2010 16:41:21,MOH0273,PC-6699,Disconnect
{D9A2-V3GL48LW-0913POTA},02/04/2010 16:48:34,MOH0273,PC-6699,Connect
{D9F6-P8EW84GW-5049UQHR},02/04/2010 17:02:33,MOH0273,PC-6699,Disconnect
{R7Z4-M1NX96XJ-4687QXWU},02/05/2010 10:01:29,MOH0273,PC-6699,Connect
{X1O4-V7WB74VS-1961MWZG},02/05/2010 10:03:05,MOH0273,PC-6699,Disconnect
{G9J7-Q7OR72YP-1058GLRM},02/05/2010 10:30:09,MOH0273,PC-6699,Connect
{F5Z4-B0UP97RU-6789EJDP},02/05/2010 10:42:47,MOH0273,PC-6699,Disconnect
{V2E3-S7AA89RM-6380SCLH},02/05/2010 12:45:34,MOH0273,PC-6699,Connect
{E0I9-D9HU94QU-4369MURB},02/05/2010 13:20:41,MOH0273,PC-6699,Disconnect
{U4R1-L2GV16IO-2278CGCO},02/05/2010 13:33:50,MOH0273,PC-6699,Connect
{I5Z1-S4OE94WW-6097ZDIV},02/05/2010 13:43:00,MOH0273,PC-6699,Disconnect
{L2Y6-S7KP13TU-2935ISFY},02/05/2010 14:58:04,MOH0273,PC-6699,Connect
{E8Y7-L5MP66OY-3347DBIU},02/05/2010 15:12:55,MOH0273,PC-6699,Disconnect
{X1J7-A4RT89VY-2473GYZA},02/05/2010 15:44:09,MOH0273,PC-6699,Connect
{P2I1-R3YL50XB-1860DCEB},02/05/2010 15:50:36,MOH0273,PC-6699,Disconnect
{D3Z7-F8GB75KI-9682HQSI},02/05/2010 16:00:51,MOH0273,PC-6699,Connect
{H8B9-W5ML70FI-9060ASJM},02/05/2010 16:31:40,MOH0273,PC-6699,Disconnect
{P6Z4-M9UX48JR-1379EIPQ},02/07/2010 07:18:27,MOH0273,PC-6699,Connect
{E8A9-V0RG66SB-9405CVGC},02/07/2010 07:34:41,MOH0273,PC-6699,Disconnect
{F2L4-W2HV27GL-7404GDHN},02/07/2010 07:40:40,MOH0273,PC-6699,Connect
{X7N8-X9CV49IM-0536MRUO},02/07/2010 07:43:05,MOH0273,PC-6699,Disconnect
{V6B9-I6TB46HK-7162XJMK},02/07/2010 07:54:36,MOH0273,PC-6699,Connect
{F5M7-H6ZT65WU-4325QFOW},02/07/2010 08:04:10,MOH0273,PC-6699,Disconnect
{T6R7-I6PM03WO-0249PRRX},02/07/2010 08:07:30,MOH0273,PC-6699,Connect
{P1R0-O4JX34FO-7201CTGS},02/07/2010 08:12:04,MOH0273,PC-6699,Disconnect
{E8U1-W9TW75JN-1446BVAQ},02/07/2010 08:13:35,MOH0273,PC-6699,Connect
{G8J1-E7OH62YG-1435FPSR},02/07/2010 08:18:59,MOH0273,PC-6699,Disconnect
{D1H5-U9AT86EZ-2686KWXN},02/07/2010 12:37:12,MOH0273,PC-6699,Connect
{C7T8-V8KX01XD-0379USPF},02/07/2010 13:00:07,MOH0273,PC-6699,Disconnect
{P1Y8-K2HF54KP-6839SMVM},02/07/2010 13:02:24,MOH0273,PC-6699,Connect
{F3Q3-D9TA54BK-9837YTLA},02/07/2010 13:05:19,MOH0273,PC-6699,Disconnect
{L9F6-Y0EA40ZU-5613QOLB},02/07/2010 13:05:27,MOH0273,PC-6699,Connect
{Q2L0-M0OW71KO-8750OUAO},02/07/2010 13:06:23,MOH0273,PC-6699,Disconnect
{I1I3-I4DS13ZY-5487KHZW},02/08/2010 07:37:26,MOH0273,PC-6699,Connect
{M3C2-A8LM76LC-9437TSYX},02/08/2010 08:55:28,MOH0273,PC-6699,Disconnect
{L7G6-G2CA26BN-6595DBRA},02/08/2010 08:59:05,MOH0273,PC-6699,Connect
{A3L2-F6YO25ON-5528LLVQ},02/08/2010 09:09:20,MOH0273,PC-6699,Disconnect
{L8T5-J8DT12ET-1598JLGY},02/08/2010 09:47:31,MOH0273,PC-6699,Connect
{J7C6-Z0LH24BI-0771JUKU},02/08/2010 10:02:55,MOH0273,PC-6699,Disconnect
{X3Z1-O3IL31OD-8964CHAO},02/08/2010 11:53:22,MOH0273,PC-6699,Connect
{T0A8-T8DR87RD-6410EJEJ},02/08/2010 12:00:40,MOH0273,PC-6699,Disconnect
{X3H4-I0VZ69EA-5279CPRJ},02/08/2010 12:05:31,MOH0273,PC-6699,Connect
{A5M6-E3EY04TM-3744OAIW},02/08/2010 12:26:06,MOH0273,PC-6699,Disconnect
{P0P2-Z1NJ72KZ-0575IHHX},02/08/2010 13:54:01,MOH0273,PC-6699,Connect
{Y4X3-Y4KX66MW-7100ULOX},02/08/2010 14:08:08,MOH0273,PC-6699,Disconnect
{E1U9-H2FH30AT-1206SNWJ},02/08/2010 14:49:20,MOH0273,PC-6699,Connect
{H5R0-L3LF42QR-5966XPUX},02/08/2010 15:02:16,MOH0273,PC-6699,Disconnect
{C9K7-Q9HS63GI-7139TIAX},02/09/2010 08:48:18,MOH0273,PC-6699,Connect
{D8M3-A6JF89EK-8035RHVO},02/09/2010 09:07:07,MOH0273,PC-6699,Disconnect
{E2G6-G3IN97DN-7388SVMB},02/09/2010 10:29:21,MOH0273,PC-6699,Connect
{V7Q8-S3VU70ZU-8424EQRI},02/09/2010 11:07:17,MOH0273,PC-6699,Disconnect
{V2K1-E1HW76IR-9055ZCGX},02/09/2010 13:18:01,MOH0273,PC-6699,Connect
{Z4O7-D9OI39OT-3565NQHM},02/09/2010 13:29:56,MOH0273,PC-6699,Disconnect
{B0S3-N4BW34XC-0741NBOJ},02/09/2010 15:10:53,MOH0273,PC-6699,Connect
{U7P8-G5MB00YE-6510VRFC},02/09/2010 15:55:56,MOH0273,PC-6699,Disconnect
{N2L3-D7CO32NF-6880HPQL},02/09/2010 16:14:14,MOH0273,PC-6699,Connect
{Y2T1-A7LV81FF-7904KHFR},02/09/2010 16:29:24,MOH0273,PC-6699,Disconnect
{C5K7-W4VW21KZ-6068BGYN},02/09/2010 16:59:25,MOH0273,PC-6699,Connect
{I5N2-S6BW12BW-2770MVYZ},02/09/2010 16:59:39,MOH0273,PC-6699,Disconnect
{E9L3-V8QO57HT-4080HSCB},02/10/2010 08:31:24,MOH0273,PC-6699,Connect
{N7Y3-Q0GC50QA-3305PUTS},02/10/2010 08:50:24,MOH0273,PC-6699,Disconnect
{S8P8-O5ZI95UI-3816LGZJ},02/10/2010 09:11:41,MOH0273,PC-6699,Connect
{Y4O6-G9VX87OC-2762JWGU},02/10/2010 09:19:10,MOH0273,PC-6699,Disconnect
{B0R2-R3MT40RZ-8314LHFE},02/10/2010 10:11:03,MOH0273,PC-6699,Connect
{I9R7-H0RR59LQ-0487PEUG},02/10/2010 10:21:23,MOH0273,PC-6699,Disconnect
{Y4M5-M4MO68AX-5525DPLN},02/10/2010 11:00:52,MOH0273,PC-6699,Connect
{P7G7-B3NT87KB-3414TJGV},02/10/2010 11:16:41,MOH0273,PC-6699,Disconnect
{C7W1-Q0UY26XZ-4016UFHD},02/10/2010 11:56:32,MOH0273,PC-6699,Connect
{F2E9-L5EG52ML-8310FSPJ},02/10/2010 12:23:48,MOH0273,PC-6699,Disconnect
{Q5B9-S2IN61XB-8669XULD},02/10/2010 12:33:41,MOH0273,PC-6699,Connect
{L7T2-I1MB34YZ-5155BKDS},02/10/2010 13:02:58,MOH0273,PC-6699,Disconnect
{O1D7-N2VU92MF-5073UVQQ},02/10/2010 14:43:53,MOH0273,PC-6699,Connect
{V6L1-E8GK71HI-4213OLHF},02/10/2010 14:59:37,MOH0273,PC-6699,Disconnect
{G3K1-T8VC76AZ-1557EFIF},02/10/2010 15:52:21,MOH0273,PC-6699,Connect
{A5T9-H2WK34RG-6318XGHW},02/10/2010 16:39:12,MOH0273,PC-6699,Disconnect
{C1S7-S7IA86GG-1395OIPS},02/11/2010 07:34:14,MOH0273,PC-6699,Connect
{P9G7-K6UH07BU-0601LRUF},02/11/2010 07:56:00,MOH0273,PC-6699,Disconnect
{X6B7-H3NL75WM-7460ISTZ},02/11/2010 09:21:18,MOH0273,PC-6699,Connect
{Y1N3-H2ZW33OD-9046SKLX},02/11/2010 09:35:47,MOH0273,PC-6699,Disconnect
{A9G2-Z4WS38IS-2171CHQM},02/11/2010 13:24:51,MOH0273,PC-6699,Connect
{C4I6-W0WC90CZ-1889SOXY},02/11/2010 13:51:21,MOH0273,PC-6699,Disconnect
{U4B9-D1TM86SJ-0182OYAN},02/11/2010 14:16:37,MOH0273,PC-6699,Connect
{X8T0-R5DE75QN-6870HAIF},02/11/2010 14:32:12,MOH0273,PC-6699,Disconnect
